Timestamp,Questão 1 - Você trabalha como:,Questão 2 - Qual a sua idade?,Questão 3 - Quanto tempo você tem de experiência profissional?,Questão 4 - Você trabalha com?,Questão 5 - Qual o tamanho da empresa onde trabalha (ou da qual é dono)?,Questão 6 - Há quanto tempo você passou a trabalhar de forma 100% remota devido à pandemia?,"Questão 7 - Após migrar para remoto, você está agora trabalhando:",Questão 8 - Você considera que sua produtividade nesse período:,"Questão 9 - SE  considera que  sua produtividade AUMENTOU, marque os motivos (você pode marcar mais de um item):","Questão 10 - SE considera que a sua produtividade DIMINUIU, marque os motivos (você pode marcar mais de um item):",Questão 11 - Quais ferramentas de comunicação você PASSOU a usar para trabalho remoto (pode-se responder mais de uma ferramenta; mas apenas aquelas que não usava com frequência antes):,Questão 12 - Qual é o processo de desenvolvimento usado por sua empresa?,"Questão 13 - Quais as principais mudanças que ocorreram nesse processo de desenvolvimento para facilitar o trabalho remoto? (exemplo: eventos que, possivelmente, foram remodelados, como daily meetings)",Questão 13 CURADA,Q13 - Categorias,Questão 14 - Alguma prática de programação adotada na sua empresa foi afetada? (exemplo: pair programming),Questão 15 - A sua empresa recomenda que você sempre fique online durante o horário de trabalho?,Questão 16 - A sua empresa passou a adotar alguma nova política ou ferramenta para acompanhar a sua produtividade?,"Questão 16a - Se respondeu SIM à pergunta anterior, por favor explique sua resposta.",Questão 17 - A empresa forneceu o equipamento necessário para você trabalhar de casa?,"Questão 18 - Após a pandemia, se pudesse escolher, você gostaria de continuar trabalhando remotamente?","Se quiser, deixe aqui qualquer comentário ou sugestão:"
5/13/2020 0:19:06,Desenvolvedor ou equivalente,menos de 30 anos,menos de 2 anos,"Carteira assinada, em tempo integral",Mais de 100 funcionários,Cerca de 4 semanas (ou mais),O mesmo número de horas diárias que antes da pandemia.,Aumentou,"Menos stress e tempo perdido no deslocamento para o trabalho, Maior conforto em casa do que no trabalho.",,"Skype, WhatsApp, Discord","Ágil (exemplo: Scrum, Kanban ou outro método ágil)",Se manteve,Nenhuma,,Não,Sim,Não,,Sim,"Sim, gostaria de continuar de forma totalmente remota",
5/13/2020 10:12:05,Testador,entre 30 e 45 anos,entre 2 e 5 anos,"Carteira assinada, em tempo integral",Entre 51 e 100 funcionários,Cerca de 4 semanas (ou mais),O mesmo número de horas diárias que antes da pandemia.,Aumentou,"Menos interrupções ao longo do dia, Menos stress e tempo perdido no deslocamento para o trabalho",,"Skype, WhatsApp, Microsoft Teams","Ágil (exemplo: Scrum, Kanban ou outro método ágil)",Comunicações gerais através de e-mail corporativo (maior transparência); maior frequência de daily. ,Comunicações gerais através de e-mail corporativo (maior transparência); maior frequência de daily. ,Comunicação,Não,Sim,Não,,Sim,"Parcialmente, eu gostaria de trabalhar a MAIOR parte do tempo remotamente","Ótima iniciativa, até mesmo para reflexão da sobre a produtividade do formato atual."
5/13/2020 10:52:13,Desenvolvedor ou equivalente,entre 30 e 45 anos,entre 5 e 10 anos,"Carteira assinada, em tempo integral",Mais de 100 funcionários,Cerca de 4 semanas (ou mais),O mesmo número de horas diárias que antes da pandemia.,Aumentou,"Menos stress e tempo perdido no deslocamento para o trabalho, Tenho melhores recursos de hardware/software em casa do que no trabalho.",,"Slack, WhatsApp, Discord","Ágil (exemplo: Scrum, Kanban ou outro método ágil)","Meetups online, daily online",Nenhuma,,Não,Sim,Não,,Sim,"Parcialmente, eu gostaria de trabalhar a MAIOR parte do tempo remotamente",
5/13/2020 11:03:04,Desenvolvedor ou equivalente,entre 30 e 45 anos,mais de 10 anos,"Carteira assinada, em tempo integral",Entre 51 e 100 funcionários,Cerca de 4 semanas (ou mais),O mesmo número de horas diárias que antes da pandemia.,Aumentou,"Menos interrupções ao longo do dia, Menos stress e tempo perdido no deslocamento para o trabalho, Me sinto mais motivado, Maior conforto em casa do que no trabalho.",,Skype,"Ágil (exemplo: Scrum, Kanban ou outro método ágil)",Daily,Daily,Reunião,Não,Sim,Sim,Ponto online.,Sim,"Sim, gostaria de continuar de forma totalmente remota",
5/13/2020 14:05:34,Desenvolvedor ou equivalente,entre 30 e 45 anos,mais de 10 anos,"Carteira assinada, em tempo integral",Mais de 100 funcionários,Cerca de 4 semanas (ou mais),O mesmo número de horas diárias que antes da pandemia.,Aumentou,"Menos interrupções ao longo do dia, Maior conforto em casa do que no trabalho., Tenho melhores recursos de hardware/software em casa do que no trabalho.","Maior dificuldade de comunicação com as pessoas., Não consigo manter o foco e me distraio com outras atividades.",Microsoft Teams,"Ágil (exemplo: Scrum, Kanban ou outro método ágil)",estabilidade da vpn,estabilidade da vpn,Infraestrutura,Não,Sim,Não,,Sim,"Parcialmente, eu gostaria de trabalhar a MAIOR parte do tempo remotamente",
5/13/2020 14:26:12,Desenvolvedor ou equivalente,menos de 30 anos,entre 2 e 5 anos,"Carteira assinada, em tempo integral",Entre 10 e 50 funcionários,Cerca de 4 semanas (ou mais),O mesmo número de horas diárias que antes da pandemia.,Aumentou,Menos interrupções ao longo do dia,,Zoom,"Ágil (exemplo: Scrum, Kanban ou outro método ágil)",Adoção de Kanbam virtual.,Adoção de Kanbam virtual.,Metodologia,Não,Não,Não,,Sim,"Parcialmente, eu gostaria de trabalhar a MAIOR parte do tempo remotamente",
5/13/2020 14:59:45,Product owner ou equivalente,entre 30 e 45 anos,mais de 10 anos,"Carteira assinada, em tempo integral",Entre 51 e 100 funcionários,Cerca de 4 semanas (ou mais),Mais horas por dia,Aumentou,"Menos interrupções ao longo do dia, Menos stress e tempo perdido no deslocamento para o trabalho",,"WhatsApp, Zoom, Microsoft Teams","Ágil (exemplo: Scrum, Kanban ou outro método ágil)",DS e Retrospectiva,DS e Retrospectiva,Reunião,Não,Sim,Não,,Sim,"Parcialmente, eu gostaria de trabalhar a MAIOR parte do tempo remotamente",
5/13/2020 16:00:14,Desenvolvedor ou equivalente,menos de 30 anos,entre 2 e 5 anos,Autônomo,Entre 10 e 50 funcionários,Cerca de 4 semanas (ou mais),Mais horas por dia,Diminuiu,Tenho melhores recursos de hardware/software em casa do que no trabalho.,"Maior dificuldade de comunicação com as pessoas., Os horários de trabalho da equipe não coincidem, dificultando a colaboração.","Google Hangouts, WhatsApp, Microsoft Teams, Discord","Ágil (exemplo: Scrum, Kanban ou outro método ágil)",Daily meetings,Daily meetings,Reunião,Não,Sim,Não,,Sim,"Parcialmente, eu gostaria de trabalhar a MAIOR parte do tempo remotamente",
5/13/2020 16:37:53,Desenvolvedor ou equivalente,menos de 30 anos,entre 2 e 5 anos,"Carteira assinada, em tempo integral",Mais de 100 funcionários,Cerca de 4 semanas (ou mais),O mesmo número de horas diárias que antes da pandemia.,Aumentou,Menos interrupções ao longo do dia,,"Skype, Slack, WhatsApp, Discord","Ágil (exemplo: Scrum, Kanban ou outro método ágil)",as reuniões passaram a serem todas online mas não deixam de acontecer.,Nenhuma,,Não,Sim,Não,,Sim,"Parcialmente, eu gostaria de trabalhar a MAIOR parte do tempo remotamente",
5/13/2020 16:57:26,Desenvolvedor ou equivalente,menos de 30 anos,entre 5 e 10 anos,"Carteira assinada, em tempo integral",Mais de 100 funcionários,Cerca de 4 semanas (ou mais),O mesmo número de horas diárias que antes da pandemia.,Aumentou,Menos stress e tempo perdido no deslocamento para o trabalho,,"Google Hangouts, Zoom, WorkPlace e WorkChat","Ágil (exemplo: Scrum, Kanban ou outro método ágil)","Manteve normal, empresa sempre teve cultura Ágil",Nenhuma,,Não,Não,Não,,Sim,"Parcialmente, eu gostaria de trabalhar a MAIOR parte do tempo remotamente",
5/13/2020 18:00:12,Desenvolvedor ou equivalente,entre 30 e 45 anos,mais de 10 anos,"Carteira assinada, em tempo integral",Mais de 100 funcionários,Cerca de 4 semanas (ou mais),O mesmo número de horas diárias que antes da pandemia.,Aumentou,"Menos interrupções ao longo do dia, Menos stress e tempo perdido no deslocamento para o trabalho, Me sinto mais motivado, Maior conforto em casa do que no trabalho.",,"WhatsApp, Microsoft Teams","Ágil (exemplo: Scrum, Kanban ou outro método ágil)",As reuniões e dailys são todas no Microsoft Teams,Nenhuma,,Não,Sim,Não,,Sim,"Parcialmente, eu gostaria de trabalhar a MAIOR parte do tempo remotamente",
5/13/2020 18:35:31,Product owner ou equivalente,menos de 30 anos,entre 2 e 5 anos,Dono da própria empresa,Entre 10 e 50 funcionários,Cerca de 4 semanas (ou mais),O mesmo número de horas diárias que antes da pandemia.,Continuou a mesma,,,Jitsi,"Ágil (exemplo: Scrum, Kanban ou outro método ágil)",Daily meetings e ginástica laboral via videochamada. Também ficamos online em alguma videochamada sempre que estamos trabalhando para tornar a comunicação mais rápida.,Daily meetings e ginástica laboral via videochamada. Também ficamos online em alguma videochamada sempre que estamos trabalhando para tornar a comunicação mais rápida.,Reunião,Não,Sim,Não,,"Ofereceu para todos colaboradores, mas não houve necessidades.","Parcialmente, eu gostaria de trabalhar a MENOR parte do tempo remotamente","As questões 21 e 22 falam em ""impacto"" mas não perguntam se foi impacto positivo ou negativo. Imagino que seja interessante avaliar. De toda forma, no meu caso não houve mudanças nas práticas e nos processos."
5/13/2020 19:01:02,Desenvolvedor ou equivalente,entre 30 e 45 anos,mais de 10 anos,Dono da própria empresa,Menos de 10 funcionários,Cerca de 4 semanas (ou mais),O mesmo número de horas diárias que antes da pandemia.,Aumentou,"Menos interrupções ao longo do dia, Tenho melhores recursos de hardware/software em casa do que no trabalho.",,"Skype, Google Hangouts, Slack, WhatsApp, Zoom, Microsoft Teams, Discord","Ágil (exemplo: Scrum, Kanban ou outro método ágil)",Já trabalhávamos remoto a pelo menos 5 anos,Nenhuma,,"Apenas as que envolvem o contato real, mas nenhuma que tenha realmente afetado negativamente, inclusive a interação remota aumentou o que ao meu ver compensou a falta de contato real e próximo",Sim,Não,,Não,"Sim, gostaria de continuar de forma totalmente remota",
5/14/2020 7:34:37,Desenvolvedor ou equivalente,entre 30 e 45 anos,mais de 10 anos,Servidor público,Mais de 100 funcionários,Cerca de 4 semanas (ou mais),O mesmo número de horas diárias que antes da pandemia.,Aumentou,"Menos stress e tempo perdido no deslocamento para o trabalho, Maior conforto em casa do que no trabalho.",,"Google Hangouts, Microsoft Teams","Ágil (exemplo: Scrum, Kanban ou outro método ágil)",As reuniões passaram a ter 10 minutos de intervalo.,As reuniões passaram a ter 10 minutos de intervalo.,Reunião,Não,Sim,Não,,Sim,"Parcialmente, eu gostaria de trabalhar a MAIOR parte do tempo remotamente",
5/14/2020 8:33:53,Testador,menos de 30 anos,entre 2 e 5 anos,"Carteira assinada, em tempo integral",Mais de 100 funcionários,Cerca de 4 semanas (ou mais),O mesmo número de horas diárias que antes da pandemia.,Aumentou,"Menos interrupções ao longo do dia, Maior conforto em casa do que no trabalho.",,"WhatsApp, Microsoft Teams, whereby","Ágil (exemplo: Scrum, Kanban ou outro método ágil)",cerimônias do scrum,cerimônias do scrum,Reunião,pair programming foi adaptado para realidade do remoto,Sim,Não,,Sim,"Sim, gostaria de continuar de forma totalmente remota",
5/14/2020 8:42:51,Testador,entre 30 e 45 anos,mais de 10 anos,"Carteira assinada, em tempo integral",Mais de 100 funcionários,Cerca de 4 semanas (ou mais),Mais horas por dia,Aumentou,"Menos interrupções ao longo do dia, Menos stress e tempo perdido no deslocamento para o trabalho",,"Microsoft Teams, whereby","Ágil (exemplo: Scrum, Kanban ou outro método ágil)","Whereby ligado na equipe durante todo o tempo, dailys diarias on line",Nenhuma,,Não,Sim,Não,,Sim,"Parcialmente, eu gostaria de trabalhar a MAIOR parte do tempo remotamente",
5/14/2020 8:56:06,Desenvolvedor ou equivalente,entre 30 e 45 anos,entre 5 e 10 anos,"Carteira assinada, em tempo integral",Mais de 100 funcionários,Cerca de 4 semanas (ou mais),O mesmo número de horas diárias que antes da pandemia.,Aumentou,"Menos interrupções ao longo do dia, Menos stress e tempo perdido no deslocamento para o trabalho",,"Microsoft Teams, Whereby","Ágil (exemplo: Scrum, Kanban ou outro método ágil)",Criação de sala virtual para que haja proximidade dos membros dos times,Criação de sala virtual para que haja proximidade dos membros dos times,Socialização,Não,Sim,Não,,Sim,"Parcialmente, eu gostaria de trabalhar a MAIOR parte do tempo remotamente",
5/14/2020 10:12:38,Desenvolvedor ou equivalente,entre 30 e 45 anos,mais de 10 anos,Autônomo,Entre 10 e 50 funcionários,Cerca de 4 semanas (ou mais),O mesmo número de horas diárias que antes da pandemia.,Aumentou,"Menos interrupções ao longo do dia, Menos stress e tempo perdido no deslocamento para o trabalho, Maior conforto em casa do que no trabalho., Tenho melhores recursos de hardware/software em casa do que no trabalho.",,"WhatsApp, Microsoft Teams","Ágil (exemplo: Scrum, Kanban ou outro método ágil)","Daily meeting, reuniões e afins remotas.",Nenhuma,,Não,Sim,Não,,Não,"Sim, gostaria de continuar de forma totalmente remota",
5/14/2020 10:18:45,Desenvolvedor ou equivalente,entre 46 e 60 anos,mais de 10 anos,"Carteira assinada, em tempo integral",Entre 10 e 50 funcionários,Cerca de 4 semanas (ou mais),O mesmo número de horas diárias que antes da pandemia.,Aumentou,"Menos interrupções ao longo do dia, Menos stress e tempo perdido no deslocamento para o trabalho, Me sinto mais motivado, Maior conforto em casa do que no trabalho.",,"WhatsApp, Microsoft Teams","Ágil (exemplo: Scrum, Kanban ou outro método ágil)","AUTONOMIA, PRIVACIDADE; DAILY MEETING fazemos, mas de forma remota.",Nenhuma,,SOMENTE AS REUNIÕES QUE AGORA SÃO VIRTUAIS.,Sim,Sim,PASSAMOS A USAR O APLICATIVO TRELLO AO INVÉS DAS PLANILHAS EXCEL,Não,"Sim, gostaria de continuar de forma totalmente remota",Parabéns! Excelente pesquisa.
5/14/2020 10:38:13,Desenvolvedor ou equivalente,entre 30 e 45 anos,mais de 10 anos,"Carteira assinada, em tempo integral",Mais de 100 funcionários,Cerca de 4 semanas (ou mais),O mesmo número de horas diárias que antes da pandemia.,Aumentou,Menos interrupções ao longo do dia,,Zoom,"Ágil (exemplo: Scrum, Kanban ou outro método ágil)",reuniões com menos frequência,reuniões com menos frequência,Reunião,auxílio e troca de experiência entre desenvolvedores diminuiu,Sim,Não,,Sim,"Parcialmente, eu gostaria de trabalhar a MAIOR parte do tempo remotamente",
5/14/2020 10:48:23,Desenvolvedor ou equivalente,menos de 30 anos,entre 2 e 5 anos,Dono da própria empresa,Menos de 10 funcionários,Cerca de 4 semanas (ou mais),O mesmo número de horas diárias que antes da pandemia.,Diminuiu,,Maior dificuldade de comunicação com as pessoas.,Google Hangouts,"Ágil (exemplo: Scrum, Kanban ou outro método ágil)",Reuniões com mais frequência.,Reuniões com mais frequência.,Reunião,Apenas que as reuniões são online não presenciais.,Não,Não,,Sim,"Parcialmente, eu gostaria de trabalhar a MENOR parte do tempo remotamente",
5/14/2020 11:28:36,Desenvolvedor ou equivalente,menos de 30 anos,mais de 10 anos,"Carteira assinada, em tempo integral",Entre 51 e 100 funcionários,Cerca de 4 semanas (ou mais),Mais horas por dia,Aumentou,"Menos stress e tempo perdido no deslocamento para o trabalho, Me sinto mais motivado, Maior conforto em casa do que no trabalho., As vezes fico entendiado e trabalho no final de semana",,Microsoft Teams,"Ágil (exemplo: Scrum, Kanban ou outro método ágil)",Daily com câmera.,Daily com câmera.,Reunião,Não,Sim,Sim,"Maior exigência dos controles pré existentes, Toggl e baixar horas da sprint",Sim,"Parcialmente, eu gostaria de trabalhar a MAIOR parte do tempo remotamente",
5/14/2020 12:08:53,Desenvolvedor ou equivalente,menos de 30 anos,entre 5 e 10 anos,"Carteira assinada, em tempo integral",Entre 10 e 50 funcionários,Cerca de 4 semanas (ou mais),O mesmo número de horas diárias que antes da pandemia.,Aumentou,"Menos interrupções ao longo do dia, Menos stress e tempo perdido no deslocamento para o trabalho",,"WhatsApp, Microsoft Teams",Processo de migração para ágil,Daily,Daily,Reunião,Pull Request foi um pouco afetada devido a carga de trabalho ter aumentado e as contratações ter sido temporariamente suspensas.,Sim,Não,,Não,"Parcialmente, eu gostaria de trabalhar a MAIOR parte do tempo remotamente",
5/14/2020 13:09:15,Desenvolvedor ou equivalente,entre 30 e 45 anos,mais de 10 anos,Autônomo,Entre 10 e 50 funcionários,Cerca de 4 semanas (ou mais),O mesmo número de horas diárias que antes da pandemia.,Aumentou,"Menos stress e tempo perdido no deslocamento para o trabalho, Maior conforto em casa do que no trabalho.",,Microsoft Teams,"Ágil (exemplo: Scrum, Kanban ou outro método ágil)",Daily meetings e apresentações,Daily meetings e apresentações,Reunião,Não,Não,Não,,Sim,"Sim, gostaria de continuar de forma totalmente remota",
5/14/2020 13:13:59,Desenvolvedor ou equivalente,entre 30 e 45 anos,mais de 10 anos,"Carteira assinada, em tempo integral",Entre 10 e 50 funcionários,Cerca de 4 semanas (ou mais),Mais horas por dia,Continuou a mesma,,,"Google Hangouts, WhatsApp","Ágil (exemplo: Scrum, Kanban ou outro método ágil)",Passamos a fazer o daily de forma mais formal,Passamos a fazer o daily de forma mais formal,Metodologia,"só a questão de alinhamentos das solicitações passaram a não ser mais diretas, tendo a necessidade de alguns casos efetuar mais reuniões.",Sim,Não,,Sim,"Parcialmente, eu gostaria de trabalhar a MENOR parte do tempo remotamente",
5/14/2020 13:49:09,advogado,entre 30 e 45 anos,mais de 10 anos,"Carteira assinada, em tempo integral",Mais de 100 funcionários,Cerca de 4 semanas (ou mais),O mesmo número de horas diárias que antes da pandemia.,Aumentou,Menos interrupções ao longo do dia,,"WhatsApp, Zoom",Waterfall (cascata) ou equivalente,reuniões por videoconferência,Nenhuma,,Não,Não,Não,,Sim,"Parcialmente, eu gostaria de trabalhar a MENOR parte do tempo remotamente",
5/14/2020 14:17:57,Desenvolvedor ou equivalente,menos de 30 anos,entre 2 e 5 anos,"Carteira assinada, em tempo integral",Entre 10 e 50 funcionários,Cerca de 4 semanas (ou mais),O mesmo número de horas diárias que antes da pandemia.,Aumentou,Menos interrupções ao longo do dia,,"Google Hangouts, WhatsApp","Ágil (exemplo: Scrum, Kanban ou outro método ágil)",daily,daily,Reunião,Não,Sim,Não,,Sim,"Parcialmente, eu gostaria de trabalhar a MAIOR parte do tempo remotamente",
5/14/2020 17:00:41,Product owner ou equivalente,entre 30 e 45 anos,mais de 10 anos,Dono da própria empresa,Menos de 10 funcionários,Cerca de 4 semanas (ou mais),Mais horas por dia,Continuou a mesma,,,"Skype, Google Hangouts, Zoom, Discord","Ágil (exemplo: Scrum, Kanban ou outro método ágil)",Interação diária com o time e resolução de problemas de forma imediata,Interação diária com o time e resolução de problemas de forma imediata,Metodologia,Não,Não,Não,,Sim,"Sim, gostaria de continuar de forma totalmente remota",
